"rownames","Sample_ID","MOTU_1","MOTU_2","MOTU_3","MOTU_4","MOTU_5","MOTU_6","MOTU_7","MOTU_8","MOTU_9","MOTU_10","MOTU_11","MOTU_12","MOTU_13","MOTU_14","MOTU_15","MOTU_16","MOTU_17","MOTU_18","MOTU_19","MOTU_20","MOTU_21","MOTU_22","MOTU_23","MOTU_24","MOTU_25","MOTU_26","MOTU_27","MOTU_28","MOTU_29","MOTU_30","MOTU_31","MOTU_32","MOTU_33","MOTU_34","MOTU_35","MOTU_36","MOTU_37","MOTU_38","MOTU_39","MOTU_40","MOTU_41","MOTU_42","MOTU_43","MOTU_44","MOTU_45","MOTU_46","MOTU_47","MOTU_48","MOTU_49","MOTU_50","MOTU_51","MOTU_52","MOTU_53","MOTU_54","MOTU_55","MOTU_56","MOTU_57","MOTU_58","MOTU_59","MOTU_60","MOTU_61","MOTU_62","MOTU_63","MOTU_64","MOTU_65","MOTU_66","MOTU_67","MOTU_68","MOTU_69","MOTU_70","MOTU_71","MOTU_72","MOTU_73","MOTU_74","MOTU_75","MOTU_76","MOTU_77","MOTU_78","MOTU_79","MOTU_80","MOTU_81","MOTU_82","MOTU_83","MOTU_84","MOTU_85","MOTU_86","MOTU_87","MOTU_88","MOTU_89","MOTU_90","MOTU_91","MOTU_92","MOTU_93","MOTU_94","MOTU_95","MOTU_96","MOTU_100","MOTU_101","MOTU_102","MOTU_103","MOTU_104","MOTU_105","MOTU_106","MOTU_109","MOTU_110","MOTU_111","MOTU_112","MOTU_114","MOTU_116","MOTU_117","MOTU_119","MOTU_120","MOTU_121","MOTU_123","MOTU_124","MOTU_126","MOTU_129","MOTU_132","MOTU_134","MOTU_135","MOTU_136","MOTU_137","MOTU_141","MOTU_142","MOTU_143","MOTU_144","MOTU_146","MOTU_147","MOTU_148","MOTU_149","MOTU_152","MOTU_153","MOTU_157","MOTU_162","MOTU_163","MOTU_164","MOTU_172","MOTU_173","MOTU_192","MOTU_194","MOTU_204","MOTU_205","MOTU_209","MOTU_211","MOTU_216","MOTU_217","MOTU_229","MOTU_246","MOTU_260","MOTU_269","MOTU_270","MOTU_277","MOTU_287","MOTU_288","MOTU_292","MOTU_303","MOTU_305","MOTU_308","MOTU_309","MOTU_315","MOTU_334","MOTU_343","MOTU_348","MOTU_350","MOTU_415","MOTU_423","MOTU_461","MOTU_463","MOTU_473","MOTU_486","MOTU_491","MOTU_510","MOTU_519","MOTU_529","MOTU_557","total_reads"
"593","MRC_LM_263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891050583657588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108949416342412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
"594","MRC_LM_264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787644787644788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018018018018018,0.0514800514800515,0,0,0,0,0,0,0,0,777
"595","MRC_LM_288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927271236470974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719088225647753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12196
"596","MRC_LM_305",0.822992700729927,0,0,0,0,0,0,0,0,0.164233576642336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109489051094891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548
"597","MRC_LM_313",0.119604045620831,0,0,0,0.110264686894771,0,0,0,0,0.0911986227673768,0,0,0,0,0,0,0.343232192812567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281342801807618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042435980202281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23235
"599","MRC_LM_315",0.561828745818417,0,0,0,0.0683725570749457,0,0,0,0,0.168906625975703,0,0,0,0,0,0,0.138212336404719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112682669170726,0,0,0,0,0.0126181113915136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017665355948119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010153178003404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17039
"602","MRC_LM_320",0,0,0,0,0.181276384405264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417184007946362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424633722373976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121182021355848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215048423143779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225974670970946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4027
"603","MRC_LM_321",0,0,0,0,0.533565211431704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443064217668426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121821670893016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58364
"607","MRC_ORX_105",0,0,0,0,0,0,0,0,0,0,0,0,0.780780780780781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166166166166166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530530530530531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999
"610","MRC_PLA_101",0,0,0,0,0,0.0621755474670326,0,0,0,0,0,0,0,0,0,0,0,0,0.0283429798914016,0.299838892535354,0,0.0105614893490065,0,0.0530461244704338,0,0,0,0,0,0,0,0,0,0,0,0.346142371263202,0,0,0,0,0,0,0,0,0,0.0815084432245361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179008294050958,0.0449907512381407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168864490721403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16759
"611","MRC_PLA_113",0,0,0,0,0,0.26306080283353,0,0,0,0,0,0,0,0,0,0,0,0,0.0126918536009445,0.0273760330578512,0,0.104301948051948,0,0,0,0,0,0,0,0,0.289403778040142,0,0,0,0,0.077663813459268,0.0522432113341204,0,0,0,0,0,0.0161599763872491,0,0.0179678276269185,0.0601387249114522,0,0,0.0348288075560803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27104
"612","MRC_PLA_205",0,0,0,0,0,0.235058533579791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343653727664818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165280345040049,0,0,0,0,0,0,0,0,0,0,0,0,0.0668515095502157,0,0,0,0,0,0,0,0.0511398644485521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11645101663586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6492
"613","MRC_PLA_207",0,0,0,0,0,0.0527388443935927,0,0,0,0,0,0,0,0,0,0,0,0,0.153139302059497,0.244314931350114,0,0.278675629290618,0,0,0,0,0,0,0,0,0,0,0,0.0437285469107552,0,0.053275171624714,0,0,0.0133724256292906,0,0,0,0.0331807780320366,0,0.0216676201372998,0.0401887871853547,0,0,0.0112628718535469,0.0297482837528604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012979118993135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27968
"614","MRC_PLA_208",0,0,0,0,0,0.371896053897979,0,0,0,0,0,0,0,0,0,0,0,0,0.0544754571703561,0.0950433108758422,0,0.315784408084697,0,0,0,0,0,0,0,0,0,0,0,0.0223772858517806,0,0,0,0,0,0,0,0,0,0,0.0219923002887392,0,0,0,0,0,0,0,0,0,0,0,0.0132338787295476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324831568816169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162175168431184,0.0101539942252166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20780
"615","MRC_PLA_216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297657367668097,0,0,0.146012160228898,0,0.222639484978541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185264663805436,0,0,0,0,0,0,0,0,0,0,0,0.0351394849785408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369277539341917,0,0,0.0390736766809728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11184
"616","MRC_PLA_221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526139410187668,0.159517426273458,0,0.24597855227882,0,0,0,0,0,0,0,0,0,0,0,0.0201072386058981,0,0,0,0,0,0,0,0,0,0,0.0475871313672922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492
"620","MRC_PLA_228",0,0,0,0,0,0.14858451971854,0,0,0,0,0,0,0,0,0,0,0,0,0.258713794796269,0.226967763050237,0,0.193421698576338,0,0,0,0,0,0,0,0,0,0,0,0.0188185239731631,0,0,0,0,0,0,0,0,0,0,0.0433644248077238,0,0,0,0,0,0,0,0,0,0,0,0.0279823269513991,0,0,0,0,0,0.0427098674521355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333824251350025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6111
"621","MRC_PLA_23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352078239608802,0.097799511002445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294621026894866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172371638141809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019559902200489,0,0,0,0,0,0,0.0220048899755501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818
"622","MRC_PLA_233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32015463011773,0.126164118784045,0,0.180723950096644,0,0,0,0,0,0,0,0,0.199437708662801,0,0,0.052626954840977,0,0,0,0,0.072307151642945,0,0,0,0,0,0.0225795115094008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11382
"623","MRC_PLA_234",0,0,0,0,0,0.236808236808237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325611325611326,0,0,0,0.290862290862291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900900900900901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231660231660232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777
"624","MRC_PLA_28R",0,0,0,0,0,0.169915636006225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319026947333934,0,0.190638053894668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454009337374068,0.0336227373249242,0,0.0117945777704972,0,0,0,0.0183880743713654,0,0.0204357441231878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246948972069785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24418
"625","MRC_PLA_29",0,0,0,0,0,0.195048974835438,0,0,0,0,0,0,0,0,0,0,0,0,0.213946017448269,0.221410349280338,0,0.0312746055242355,0,0,0,0,0,0,0,0,0.106705300620453,0,0,0,0,0.146861516172719,0,0,0,0,0,0,0,0,0,0.0118421467040408,0,0,0.0199363799565368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31751
"626","MRC_WAR_101",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614
"627","MRC_WAR_102",0,0.998650472334683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741
"628","MRC_WAR_103",0,0.576091790447389,0,0,0,0,0,0,0.416970559459219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11243
"630","MRC_WAR_106",0,0.801063394683027,0,0,0,0,0,0,0.183067484662577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157873210633947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12225
"631","MRC_WAR_110",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238
"632","MRC_WAR_111",0,0.917853332714875,0,0,0,0,0,0,0.0814509021754256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21559
"633","MRC_WAR_203",0,0.124256444150694,0,0,0,0,0,0,0.871777924653007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513
"634","MRC_WAR_204",0,0.563347227573645,0,0,0,0,0,0,0.434481067638096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28549
"635","MRC_WAR_205",0,0.455812256809339,0,0,0,0,0,0,0.540102140077821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41120
